# BEAST v1.7.1, r4860
# Generated Thu Apr 26 10:03:19 BST 2012 [seed=1335430999204]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
16000	-73457.90531987933	-4388.449352205799	-69069.45596767352	50.67175575979782	185.12387869779573	1.0	-69069.45596767352	-4383.22832699023
17000	-72985.70802547614	-4387.730958022623	-68597.97706745351	286.4546630959736	193.9166273011383	1.0	-68597.97706745351	-4382.463529712111
18000	-72510.57613509342	-4371.691224345756	-68138.88491074766	319.8680665877292	197.1369664115881	1.0	-68138.88491074766	-4366.407325597628
19000	-72258.62633178262	-4382.0414093274185	-67876.58492245521	759.9710716512817	199.73282059596184	1.0	-67876.58492245521	-4376.744428750996
20000	-71942.33453566389	-4387.536812387192	-67554.7977232767	707.3743143116275	195.887558689743	1.0	-67554.7977232767	-4382.259271572733
21000	-71666.4001438132	-4391.8674890176035	-67274.53265479559	199.26903961872046	200.15387372331364	1.0	-67274.53265479559	-4386.568402578251
22000	-71395.97523204722	-4387.066840325614	-67008.9083917216	246.67753885209052	185.9094315203224	1.0	-67008.9083917216	-4381.841580697798
23000	-71181.20809049184	-4389.557125457987	-66791.65096503386	435.15363749873563	213.05165688800238	1.0	-66791.65096503386	-4384.1955908010805
24000	-71014.86535300915	-4402.922979482731	-66611.94237352643	939.4589982237404	209.8282966929238	1.0	-66611.94237352643	-4397.576689921254
25000	-70755.64717826771	-4412.338961612664	-66343.30821665504	1005.9600365046621	208.2935315267001	1.0	-66343.30821665504	-4407.000013318519
26000	-70567.18782126601	-4406.078209940444	-66161.10961132556	715.3634833460742	212.65506655021687	1.0	-66161.10961132556	-4400.718538493257
27000	-70334.40113221103	-4408.370365533228	-65926.03076667781	1106.759878554306	206.75405371248397	1.0	-65926.03076667781	-4403.038835592685
28000	-70131.80278103483	-4407.028087577875	-65724.77469345696	273.8662302915605	205.0974678882344	1.0	-65724.77469345696	-4401.7046022586155
29000	-69954.10832834893	-4397.109463128519	-65556.9988652204	275.232723718233	210.3581363799544	1.0	-65556.9988652204	-4391.760651639031
30000	-69798.44312822707	-4399.782097633782	-65398.661030593285	298.12285408182123	205.78706509510334	1.0	-65398.661030593285	-4394.455255664178
31000	-69625.99838919356	-4398.812583584532	-65227.18580560902	203.6893000388657	207.73518356911646	1.0	-65227.18580560902	-4393.4763194719
32000	-69430.96247763032	-4410.707485851019	-65020.25499177931	350.8968460227041	210.78280372463533	1.0	-65020.25499177931	-4405.356657613937
33000	-69276.4214753486	-4398.104568914004	-64878.31690643459	254.34542993120925	198.22549658643558	1.0	-64878.31690643459	-4392.815163659683
34000	-69082.83950494905	-4400.051741185996	-64682.78776376306	226.05551431843506	196.27079638104675	1.0	-64682.78776376306	-4394.772245866127
35000	-68857.17634941702	-4391.169461018437	-64466.00688839858	222.44282429130936	201.0486059118657	1.0	-64466.00688839858	-4385.865914319154
36000	-68743.40404270895	-4390.247960040746	-64353.15608266821	668.2475318741574	201.0746376419718	1.0	-64353.15608266821	-4384.944283870062
37000	-68594.13320113001	-4388.211332656279	-64205.92186847373	388.8399970000214	201.57607410156257	1.0	-64205.92186847373	-4382.905165807177
38000	-68511.22707938623	-4399.714949823445	-64111.512129562776	554.2835599011198	197.23554286521582	1.0	-64111.512129562776	-4394.430551159864
39000	-68332.6003887008	-4382.259500154394	-63950.3408885464	320.6704032215725	205.33329924628305	1.0	-63950.3408885464	-4376.934865645537
40000	-68198.79146214167	-4389.775246168695	-63809.01621597297	491.96610996886255	207.04831782026307	1.0	-63809.01621597297	-4384.442293983247
41000	-68090.73748462317	-4382.144371935947	-63708.593112687224	393.5612607797041	194.5917306492636	1.0	-63708.593112687224	-4376.873468261192
42000	-67975.81129939182	-4379.364532545945	-63596.446766845875	403.2513450909531	212.50997061113998	1.0	-63596.446766845875	-4374.005543638158
43000	-67784.11505574679	-4381.278911042101	-63402.83614470469	167.04445620465273	187.01649556763226	1.0	-63402.83614470469	-4376.047714217545
44000	-67560.13873942639	-4374.971055015405	-63185.16768441099	237.85700413873894	190.99568744391843	1.0	-63185.16768441099	-4369.718804166441
45000	-67441.66752590446	-4381.12416580177	-63060.54336010269	242.6803352682213	193.40182458329338	1.0	-63060.54336010269	-4375.859395784549
46000	-67203.81517530368	-4373.568211883501	-62830.246963420184	208.36126591582686	192.72453530977586	1.0	-62830.246963420184	-4368.306949992316
47000	-67017.78537438328	-4370.820839588402	-62646.964534794875	293.5839862728987	179.57382201819752	1.0	-62646.964534794875	-4365.630253200295
48000	-66907.84511995253	-4366.257273609769	-62541.587846342765	435.0985465952212	182.6113170130016	1.0	-62541.587846342765	-4361.049913666458
49000	-66795.1094460246	-4377.795558047782	-62417.31388797681	505.4893813958101	185.7953851966387	1.0	-62417.31388797681	-4372.570912059188
50000	-66616.62331876461	-4351.451193311725	-62265.1721254529	218.45407927338633	187.62786805029208	1.0	-62265.1721254529	-4346.21673273581
51000	-66513.66628118609	-4353.696717162377	-62159.96956402371	522.5983230729366	189.04183618533722	1.0	-62159.96956402371	-4348.454748816335
52000	-66368.08355178896	-4359.734581500325	-62008.348970288636	431.07875717163375	189.39843738158783	1.0	-62008.348970288636	-4354.490728569968
53000	-66195.86174431765	-4353.78252559371	-61842.07921872394	844.0229005209653	179.4273172429815	1.0	-61842.07921872394	-4348.592755385649
54000	-66074.34198904019	-4344.025035022037	-61730.31695401815	268.9011157843779	182.7867506257039	1.0	-61730.31695401815	-4338.81671484581
55000	-66013.6206980493	-4355.981476153197	-61657.6392218961	444.7130924529455	203.08758167690448	1.0	-61657.6392218961	-4350.667838830365
56000	-65908.97845831075	-4355.203992830772	-61553.77446547998	471.4739633709046	192.65366946894676	1.0	-61553.77446547998	-4349.943098712547
57000	-65732.53793815183	-4355.511388223616	-61377.02654992822	307.03821063116754	188.886914264174	1.0	-61377.02654992822	-4350.270239724859
58000	-65619.25050508144	-4356.041078454171	-61263.20942662727	468.9610542265989	193.4184108011042	1.0	-61263.20942662727	-4350.776222680227
59000	-65524.24069047341	-4346.284365790427	-61177.956324682986	366.30189610048353	198.29495180567267	1.0	-61177.956324682986	-4340.994610212584
60000	-65420.29165716801	-4334.104761449515	-61086.1868957185	172.32691827722758	190.55182151075218	1.0	-61086.1868957185	-4328.854837263013
61000	-65293.18772788557	-4335.925325257425	-60957.26240262814	201.025444592491	186.52051989772062	1.0	-60957.26240262814	-4330.696783998133
62000	-65252.73039578196	-4350.853902056354	-60901.876493725606	225.93717898352466	187.40523902954433	1.0	-60901.876493725606	-4345.6206287305395
63000	-65157.186309728444	-4339.620688076383	-60817.56562165206	206.02514100179692	201.97840726842875	1.0	-60817.56562165206	-4334.312527279406
64000	-65057.29122695016	-4334.243442192176	-60723.04778475798	258.85234338767646	184.23871108395872	1.0	-60723.04778475798	-4329.027209932542
65000	-64919.91939355399	-4315.315663997607	-60604.60372955638	345.8416501158249	161.49525859098668	1.0	-60604.60372955638	-4310.231188213945
66000	-64794.259729710495	-4315.478655235458	-60478.78107447504	193.70750006870165	176.79069666902393	1.0	-60478.78107447504	-4310.303688707289
67000	-64695.328064956324	-4326.955635716081	-60368.37242924024	158.10861282313633	183.90358024562647	1.0	-60368.37242924024	-4321.741224116223
