# BEAST v1.7.1, r4860
# Generated Wed Apr 25 18:32:34 UTC 2012 [seed=1335378742296]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
67000	-64180.83404057218	-4306.7606292933615	-59874.07341127882	396.94610383098626	181.27422786516095	1.0	-59874.07341127882	-4301.560618337579
68000	-64092.63712440378	-4312.6099949358295	-59780.02712946795	223.3613796981987	167.29467008882574	1.0	-59780.02712946795	-4307.49023818675
69000	-63982.84150101079	-4286.720011234038	-59696.12148977676	57.4245425800676	178.53766771386208	1.0	-59696.12148977676	-4281.535211631473
70000	-63884.382855588185	-4301.3813015608375	-59583.001554027345	139.51977640778202	192.03521880710298	1.0	-59583.001554027345	-4296.123622774344
71000	-63776.69739096096	-4293.582480257916	-59483.11491070304	63.269902297626096	179.51655206286853	1.0	-59483.11491070304	-4288.39221284219
72000	-63703.004836930486	-4290.487875109538	-59412.51696182095	129.35881327988318	174.67980774017272	1.0	-59412.51696182095	-4285.324920481562
73000	-63563.11425842141	-4296.310622839437	-59266.80363558197	91.81092559759068	175.0313292846891	1.0	-59266.80363558197	-4291.145657857052
74000	-63418.6733750617	-4292.048950773198	-59126.6244242885	121.16521597197762	169.14366969658846	1.0	-59126.6244242885	-4286.918202302872
75000	-63336.05548151147	-4284.792324116083	-59051.263157395384	85.3352734323627	171.27185527850398	1.0	-59051.263157395384	-4279.649072025019
76000	-63268.48501765587	-4287.375849351762	-58981.10916830411	94.91370251340683	172.5910543909756	1.0	-58981.10916830411	-4282.224924403013
77000	-63190.519478312286	-4283.02721977926	-58907.49225853303	55.96856942327847	171.8762054255117	1.0	-58907.49225853303	-4277.880445297479
78000	-63094.926696516064	-4280.77485648599	-58814.15184003008	214.04211728280794	175.8748628620723	1.0	-58814.15184003008	-4275.605083750303
79000	-63012.41776176824	-4284.243528748047	-58728.174233020196	374.8534801629703	178.73423671711384	1.0	-58728.174233020196	-4279.057628756559
80000	-62966.020030216656	-4283.428136308146	-58682.59189390851	176.87919627627318	169.78046974145315	1.0	-58682.59189390851	-4278.293630060075
81000	-62874.75917318285	-4273.683481945343	-58601.07569123751	158.38442351061298	173.94526899959268	1.0	-58601.07569123751	-4268.524741241588
82000	-62803.411423534366	-4281.475342133145	-58521.93608140122	65.78191620186864	161.52048201780252	1.0	-58521.93608140122	-4276.390710174885
83000	-62735.795661065335	-4261.974604518818	-58473.82105654652	67.85572292541174	160.07952769854003	1.0	-58473.82105654652	-4256.898933778955
84000	-62683.44131650456	-4279.425770325654	-58404.01554617891	302.19800657981534	163.92887000242513	1.0	-58404.01554617891	-4274.326337711411
85000	-62623.41914785891	-4283.2546609993005	-58340.16448685961	607.1693216906747	165.83285654109807	1.0	-58340.16448685961	-4278.143680606503
86000	-62571.70171412657	-4272.885753861015	-58298.81596026555	567.1784074181882	172.98755653169806	1.0	-58298.81596026555	-4267.732534196666
87000	-62454.791521934094	-4268.51665390128	-58186.274868032815	166.03469008185712	171.06694656288596	1.0	-58186.274868032815	-4263.374598921026
88000	-62425.18096813941	-4268.61678413597	-58156.56418400344	149.16760684084622	170.37486817318305	1.0	-58156.56418400344	-4263.478783019699
89000	-62304.70477617816	-4256.629574966151	-58048.07520121201	50.852937720655774	168.19498757074726	1.0	-58048.07520121201	-4251.504451019468
90000	-62192.97839934176	-4263.514102389288	-57929.46429695247	18.63762199909872	167.62964732460713	1.0	-57929.46429695247	-4258.392345323539
91000	-62149.43251168899	-4258.625937770537	-57890.80657391845	87.12509041229409	163.29282739628258	1.0	-57890.80657391845	-4253.53039269439
92000	-62110.226918225526	-4265.197484682158	-57845.02943354337	115.01759879774724	169.90898932560145	1.0	-57845.02943354337	-4260.06222174537
93000	-62011.81210660218	-4264.067980266576	-57747.7441263356	99.65059799310808	159.8420912855062	1.0	-57747.7441263356	-4258.993793868143
94000	-61925.524518198436	-4256.532399866799	-57668.99211833163	163.49320409418098	173.4454838412077	1.0	-57668.99211833163	-4251.376536530959
95000	-61865.01879133647	-4253.229983395342	-57611.78880794113	228.80002204148494	163.59816752997858	1.0	-57611.78880794113	-4248.1325701721535
96000	-61810.81499707765	-4251.303985632008	-57559.51101144564	77.6613212040909	166.84906769127468	1.0	-57559.51101144564	-4246.186896014532
97000	-61751.75222659233	-4249.209161051222	-57502.54306554111	101.50978250742996	156.81716185115536	1.0	-57502.54306554111	-4244.1540804987135
98000	-61603.74115168959	-4261.001711541809	-57342.73944014778	127.5988048207169	176.70236560749018	1.0	-57342.73944014778	-4255.827244774868
99000	-61515.77574072663	-4248.9347787488705	-57266.84096197776	33.57525263435227	158.3582724430423	1.0	-57266.84096197776	-4243.869918735741
100000	-61463.10072417633	-4248.709829357653	-57214.39089481867	122.13463291970359	168.17117129881922	1.0	-57214.39089481867	-4243.584847020174
101000	-61422.37156246815	-4251.96946500212	-57170.40209746603	24.765000710970618	162.72660017568688	1.0	-57170.40209746603	-4246.877393509091
102000	-61320.44503376614	-4249.606965114367	-57070.83806865177	63.89271369852736	159.5263651403728	1.0	-57070.83806865177	-4244.534755907117
103000	-61234.08256450016	-4244.496557306863	-56989.5860071933	43.83788465833479	163.4069012571416	1.0	-56989.5860071933	-4239.400313889973
104000	-61136.32581504475	-4228.36226672585	-56907.9635483189	166.09367347998028	163.22015688362617	1.0	-56907.9635483189	-4223.26716678063
105000	-60982.415134235205	-4235.3274207185805	-56747.08771351662	2.4235154231971805	164.90960821642037	1.0	-56747.08771351662	-4230.222023223784
106000	-60840.34497061748	-4213.119571326574	-56627.2253992909	1.9059116487010692	144.2117203899217	1.0	-56627.2253992909	-4208.148288826317
107000	-60792.8660274624	-4212.784610869275	-56580.08141659312	1.7050404956209957	153.46012350236668	1.0	-56580.08141659312	-4207.75117011774
108000	-60630.168017500786	-4218.850424917978	-56411.31759258281	1.7303512880842968	145.69440822696305	1.0	-56411.31759258281	-4213.868913584189
109000	-60474.40784317067	-4208.760696241169	-56265.64714692951	1.676426238291438	153.87337295682212	1.0	-56265.64714692951	-4203.724566230519
110000	-60376.95143625665	-4208.497181779055	-56168.45425447759	1.6467147176334804	152.04619108715974	1.0	-56168.45425447759	-4203.472997415642
