# BEAST v1.7.1, r4860
# Generated Wed Apr 25 18:31:45 UTC 2012 [seed=1335378693743]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
122000	-59289.669576566725	-4171.090772704057	-55118.57880386267	1.5390317688916233	142.28560943983243	1.0	-55118.57880386267	-4166.132936332397
123000	-59238.39807266981	-4172.591913077904	-55065.806159591906	1.5616950127054208	151.2881098295732	1.0	-55065.806159591906	-4167.572727046916
124000	-59141.89940685178	-4161.929829689643	-54979.969577162134	1.6273697617173601	144.93642509214126	1.0	-54979.969577162134	-4156.953534491009
125000	-59048.4084976853	-4168.410882642817	-54879.99761504248	1.5178821970999163	147.0251294956302	1.0	-54879.99761504248	-4163.4202791216985
126000	-59015.50720570689	-4185.074702866433	-54830.43250284046	1.6975896811988997	147.97485285074836	1.0	-54830.43250284046	-4180.077660520276
127000	-58902.18271828422	-4176.884684309725	-54725.29803397449	1.5516882925075266	141.65111725449069	1.0	-54725.29803397449	-4171.931317196049
128000	-58830.55639372545	-4156.461347967053	-54674.0950457584	1.5664067475677828	139.5474304952877	1.0	-54674.0950457584	-4151.52294342003
129000	-58812.69570928608	-4153.0189788841235	-54659.67673040196	1.5818806567320893	136.11520770927302	1.0	-54659.67673040196	-4148.105477241478
130000	-58783.15143831778	-4167.19621985907	-54615.95521845871	1.6694614360045115	141.4804714494001	1.0	-54615.95521845871	-4162.24405816247
131000	-58678.054327273414	-4157.538435294232	-54520.51589197918	1.6213561757915662	144.49862927244604	1.0	-54520.51589197918	-4152.565165272728
132000	-58602.705229615516	-4155.364112636418	-54447.3411169791	1.6140463872907556	146.08753423261564	1.0	-54447.3411169791	-4150.379906644829
133000	-58531.11317805323	-4159.862248348306	-54371.250929704926	1.6607412461295723	139.6812493787824	1.0	-54371.250929704926	-4154.922885311676
134000	-58459.016475090604	-4147.596899175512	-54311.41957591509	1.6040782526775217	140.13541104508712	1.0	-54311.41957591509	-4142.654289998609
135000	-58355.75128946082	-4141.489741311813	-54214.26154814901	1.561863201370002	143.60271641569793	1.0	-54214.26154814901	-4136.522690738834
136000	-58282.57569269449	-4161.901937525407	-54120.67375516908	1.6361733087303458	152.93457605743941	1.0	-54120.67375516908	-4156.871927302933
137000	-58227.96264484446	-4152.529846351572	-54075.43279849289	1.7578215284312828	152.5282796545222	1.0	-54075.43279849289	-4147.5024963323585
138000	-58103.9691626757	-4147.536494745677	-53956.43266793002	1.734630766533691	139.48850703931552	1.0	-53956.43266793002	-4142.598512534625
139000	-58029.343473833505	-4143.030542272982	-53886.312931560526	1.7101829592623408	146.19463485193805	1.0	-53886.312931560526	-4138.045603423659
140000	-57921.43559154343	-4138.119653112623	-53783.3159384308	1.515895496635042	127.55360094160964	1.0	-53783.3159384308	-4133.271116436826
141000	-57892.45144652794	-4141.266882063816	-53751.18456446413	1.5573936203760204	126.01930611366738	1.0	-53751.18456446413	-4136.430446945478
142000	-57776.47950286251	-4138.680055147682	-53637.799447714824	1.603781760390875	145.97693573307956	1.0	-53637.799447714824	-4133.696606512884
143000	-57716.04729571078	-4141.9836068270115	-53574.06368888377	1.6102358509430814	139.71929183480046	1.0	-53574.06368888377	-4137.043971475546
144000	-57663.37934216794	-4141.960559621642	-53521.418782546294	1.6094964240925367	142.02806492126368	1.0	-53521.418782546294	-4137.004534943278
145000	-57557.90615607063	-4125.522952693537	-53432.383203377096	1.595673940796937	131.17398849230918	1.0	-53432.383203377096	-4120.646428095126
146000	-57509.55158443461	-4123.707739351559	-53385.84384508305	1.6904774525134723	135.59312244391137	1.0	-53385.84384508305	-4118.798080696779
147000	-57486.356118804964	-4136.93954925504	-53349.416569549925	1.6024802762943107	138.0435775912089	1.0	-53349.416569549925	-4132.011979840085
148000	-57421.24167585139	-4137.248031686442	-53283.99364416494	1.7069147982538684	140.4639741904435	1.0	-53283.99364416494	-4132.303080642003
149000	-57360.9150716619	-4131.898327545307	-53229.01674411659	1.5800580824607333	140.5036315518918	1.0	-53229.01674411659	-4126.953094209523
150000	-57263.17600296215	-4116.074042555318	-53147.101960406835	1.6871463621929292	142.813030348148	1.0	-53147.101960406835	-4111.112506260639
151000	-57192.808502403066	-4111.615656592553	-53081.19284581051	1.7852022420156761	135.26040480035047	1.0	-53081.19284581051	-4106.708454747653
152000	-57179.059386196925	-4129.897894095255	-53049.16149210167	1.734344431535077	140.19215215981956	1.0	-53049.16149210167	-4124.954880098257
153000	-57098.812540090265	-4118.859343088586	-52979.953197001676	1.642086589941339	140.16068902348874	1.0	-52979.953197001676	-4113.916553545431
154000	-56983.13925954106	-4102.506868509824	-52880.632391031235	1.6230608940328763	139.2541921252445	1.0	-52880.632391031235	-4097.570567526441
155000	-56930.46852771831	-4114.742079405528	-52815.72644831278	1.6090593015098025	141.13106337194515	1.0	-52815.72644831278	-4109.792390419432
156000	-56916.90966321757	-4111.0853584770075	-52805.82430474056	1.615804975435567	132.6324807879255	1.0	-52805.82430474056	-4106.1977764761
157000	-56848.04181629695	-4105.552590166507	-52742.48922613044	1.637462044762203	133.76231463642176	1.0	-52742.48922613044	-4100.656525712921
158000	-56831.05799204012	-4098.919745977752	-52732.13824606237	1.5402946502388741	140.75670356566928	1.0	-52732.13824606237	-4093.9727130844017
159000	-56791.23046302612	-4111.479408479686	-52679.75105454643	1.5877104814232914	141.59533094514165	1.0	-52679.75105454643	-4106.526435272521
160000	-56747.313510411856	-4107.886557254467	-52639.42695315739	1.5873514666895823	132.5671486304211	1.0	-52639.42695315739	-4102.999467955296
161000	-56700.6461301118	-4107.080092224614	-52593.56603788719	1.6046772393072595	127.0850484495681	1.0	-52593.56603788719	-4102.235235689455
162000	-56677.25966016511	-4098.571351557618	-52578.68830860749	1.5729913663202577	130.06808322022783	1.0	-52578.68830860749	-4093.703293527176
163000	-56630.731011528456	-4101.479392196231	-52529.25161933222	1.5568943970925493	134.0890058085542	1.0	-52529.25161933222	-4096.580888394326
164000	-56599.65552444148	-4101.967762738138	-52497.68776170334	1.7009598330008677	130.69659699109712	1.0	-52497.68776170334	-4097.094884154641
165000	-56560.134388404134	-4090.484287540935	-52469.6501008632	1.6577289720021673	134.8694287320206	1.0	-52469.6501008632	-4085.5799804251087
166000	-56533.59654308256	-4094.0576679513797	-52439.53887513118	1.6541470762395578	140.5729424397217	1.0	-52439.53887513118	-4089.1119414340524
167000	-56478.10016656384	-4084.6187225892086	-52393.48144397463	1.775732416366018	122.11785041495196	1.0	-52393.48144397463	-4079.813736023733
168000	-56421.49896145799	-4084.628500548016	-52336.87046090997	1.7164060054012684	136.1379927983999	1.0	-52336.87046090997	-4079.7148315237628
169000	-56348.86865604344	-4077.404218669456	-52271.46443737399	1.6517359390509379	125.92835029283499	1.0	-52271.46443737399	-4072.568505572716
170000	-56342.51603425232	-4088.462741711129	-52254.0532925412	1.6646756192400256	130.9635659607404	1.0	-52254.0532925412	-4083.5878225490483
171000	-56287.86417615438	-4082.62738539423	-52205.236790760144	1.7805512227433151	136.64259334755948	1.0	-52205.236790760144	-4077.7100166849523
172000	-56258.698264351384	-4083.311672444455	-52175.38659190693	1.7214753698282774	131.22137063791072	1.0	-52175.38659190693	-4078.43478669525
173000	-56182.892512644496	-4085.2628348670505	-52097.62967777745	1.730480483692995	120.82693999560539	1.0	-52097.62967777745	-4080.468475593205
174000	-56090.38835400948	-4074.7976492099297	-52015.59070479955	1.6650822929096973	121.0658007544275	1.0	-52015.59070479955	-4070.001315004255
175000	-56033.9027946813	-4073.2224697828165	-51960.68032489849	1.6079857914285385	127.8974029150292	1.0	-51960.68032489849	-4068.371241380028
176000	-56019.126459921674	-4087.300097131679	-51931.826362789994	1.5753519269892933	124.28811744244314	1.0	-51931.826362789994	-4082.477494733529
177000	-55939.63845061897	-4072.468840830168	-51867.169609788805	1.5383609756568775	129.2927183254733	1.0	-51867.169609788805	-4067.6067618620978
178000	-55826.517594216035	-4073.7043837719943	-51752.81321044404	1.5472852894701223	123.96796205793274	1.0	-51752.81321044404	-4068.8843606102732
179000	-55771.36400852464	-4063.1136266554777	-51708.25038186916	1.6548738425149585	129.18470381468003	1.0	-51708.25038186916	-4058.2523834626654
180000	-55707.69510403081	-4055.1627332344588	-51652.532370796354	1.5414867430505426	132.00563971043533	1.0	-51652.532370796354	-4050.279888587706
181000	-55693.17347441374	-4083.851733259469	-51609.32174115427	1.7114287570125781	123.05255601630638	1.0	-51609.32174115427	-4079.039121710671
182000	-55592.08277805063	-4050.919812270183	-51541.162965780444	1.537475015362515	121.98111524869853	1.0	-51541.162965780444	-4046.115946030475
183000	-55514.579430692575	-4060.785330990763	-51453.79409970181	1.5959549560485062	121.28056885095477	1.0	-51453.79409970181	-4055.987224378486
184000	-55451.34531683391	-4046.145575621112	-51405.1997412128	1.656311957230852	118.94413369087381	1.0	-51405.1997412128	-4041.3669217030165
185000	-55417.22439514958	-4062.1321243976554	-51355.09227075192	1.576118046183336	128.56025673850664	1.0	-51355.09227075192	-4057.2757266791955
186000	-55321.87382736706	-4051.7451987652275	-51270.12862860184	1.5406082094551912	130.29025538644945	1.0	-51270.12862860184	-4046.875434069876
187000	-55226.27122640925	-4043.71991829234	-51182.551308116905	1.5953130392927695	127.88354042935784	1.0	-51182.551308116905	-4038.868798282972
188000	-55167.244576499186	-4046.4234833287474	-51120.82109317044	1.519020519239561	123.6311020033878	1.0	-51120.82109317044	-4041.606181181047
189000	-55133.045349772736	-4049.1022202933	-51083.943129479434	1.924540024706851	134.06874961327426	1.0	-51083.943129479434	-4044.2038675681024
190000	-55051.10660402419	-4046.345911204738	-51004.76069281946	1.669423746160098	112.08976742685618	1.0	-51004.76069281946	-4041.626611159586
191000	-54994.13203727148	-4046.93224430102	-50947.19979297047	1.5990700218805478	115.65245950086536	1.0	-50947.19979297047	-4042.181654645808
192000	-54884.7967323945	-4038.961571637435	-50845.835160757066	1.5346229698720029	121.27926566377643	1.0	-50845.835160757066	-4034.1634757704423
193000	-54807.18401786455	-4027.6385341025452	-50779.545483762005	1.7282580644202932	118.76323933158703	1.0	-50779.545483762005	-4022.8614021767366
194000	-54754.275399190454	-4036.11576513458	-50718.159634055875	1.7673266901182718	123.35557023845385	1.0	-50718.159634055875	-4031.300694134631
195000	-54660.01340965556	-4027.651511927131	-50632.361897728435	1.6838238531167506	122.33036988248448	1.0	-50632.361897728435	-4022.8447865924322
196000	-54542.399117231245	-4021.779747083857	-50520.61937014739	1.829386685519167	119.93317373047385	1.0	-50520.61937014739	-4016.9928123817726
197000	-54506.8604443204	-4021.418145219899	-50485.442299100505	1.5906152410820953	117.6583249860195	1.0	-50485.442299100505	-4016.650360346617
198000	-54483.63248972033	-4038.1649876970337	-50445.4675020233	1.7304491560857913	123.91228387626454	1.0	-50445.4675020233	-4033.3454137698404
199000	-54411.53175318699	-4034.8338820142217	-50376.697871172764	1.650223727322838	125.16163175414924	1.0	-50376.697871172764	-4030.0042760581605
200000	-54343.81851400703	-4015.3542596716516	-50328.46425433538	1.6049859246272824	117.89629139916978	1.0	-50328.46425433538	-4010.5844543200806
