# BEAST v1.7.1, r4860
# Generated Wed Apr 25 17:37:51 BST 2012 [seed=1335371865762]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
73000	-63932.4153159759	-4286.72749706949	-59645.68781890641	860.9929348524693	173.91742274614222	1.0	-59645.68781890641	-4281.568916464844
74000	-63811.907206783035	-4289.35064075729	-59522.55656602574	249.97933594482078	170.1062144971399	1.0	-59522.55656602574	-4284.214217724181
75000	-63676.03853052458	-4290.48288496341	-59385.55564556117	154.58075437437643	178.855326855379	1.0	-59385.55564556117	-4285.296307714221
76000	-63598.37038336912	-4284.958068123262	-59313.412315245856	165.42766435165	170.29210953668732	1.0	-59313.412315245856	-4279.820552869393
77000	-63522.959722671396	-4297.956029620456	-59225.00369305094	230.82672590303878	188.5776906293755	1.0	-59225.00369305094	-4292.7165195466
78000	-63453.282771834085	-4295.587503867492	-59157.69526796659	228.45891834736133	174.1479473518954	1.0	-59157.69526796659	-4290.427598657417
79000	-63301.5321814178	-4277.489967907538	-59024.04221351026	240.66889490905805	163.7022121094719	1.0	-59024.04221351026	-4272.391918910061
80000	-63196.68941925716	-4291.442649378947	-58905.24676987821	387.237563893418	173.4665514629023	1.0	-58905.24676987821	-4286.286664585104
81000	-63133.929426423	-4288.361619108208	-58845.56780731479	133.332639564033	166.10273326420585	1.0	-58845.56780731479	-4283.24901263619
82000	-62972.95828414218	-4270.355061098364	-58702.603223043814	108.78344862500562	170.38927030265117	1.0	-58702.603223043814	-4265.216975453659
83000	-62810.5639986747	-4262.382680620722	-58548.181318053976	59.84739558436816	158.26081331139486	1.0	-58548.181318053976	-4257.3184362314705
84000	-62701.41488182786	-4267.74295188046	-58433.671929947406	51.2691869045911	172.72935509152683	1.0	-58433.671929947406	-4262.591225932384
85000	-62527.83028686347	-4262.376306397463	-58265.45398046601	51.955959700799326	167.75963406164792	1.0	-58265.45398046601	-4257.253774192192
86000	-62435.505669782666	-4268.255391091284	-58167.25027869138	147.65084725214817	157.40689348442658	1.0	-58167.25027869138	-4263.196556960297
87000	-62391.55815187301	-4272.038271656097	-58119.51988021691	131.53772020489274	166.3601964145271	1.0	-58119.51988021691	-4266.924116360564
88000	-62249.11881985266	-4271.587018766289	-57977.53180108637	373.9060146222156	165.29922934057868	1.0	-57977.53180108637	-4266.4792614236585
89000	-62048.3651774397	-4263.375350535807	-57784.9898269039	671.5323900910681	161.94708818366797	1.0	-57784.9898269039	-4258.288080870076
90000	-61976.82771882538	-4256.177202296226	-57720.65051652915	218.15920060557931	169.46610393581085	1.0	-57720.65051652915	-4251.044549366184
91000	-61910.86075566763	-4250.290317251174	-57660.57043841646	261.64389113529865	159.71801085469926	1.0	-57660.57043841646	-4245.21690742301
92000	-61829.67440483446	-4251.7852706670155	-57577.889134167446	136.8529341825266	161.6384083428069	1.0	-57577.889134167446	-4246.69990887378
93000	-61773.952432260674	-4245.210396886499	-57528.742035374176	246.13310704991966	163.92608444714193	1.0	-57528.742035374176	-4240.110981264864
94000	-61740.181018908304	-4242.173776727103	-57498.0072421812	97.87877175269023	160.70320032513263	1.0	-57498.0072421812	-4237.094217539654
95000	-61666.48547421798	-4243.046072315234	-57423.439401902746	217.50505517136153	149.87696574056858	1.0	-57423.439401902746	-4238.036257586105
96000	-61636.1358055638	-4240.312710520206	-57395.82309504359	366.1505477771825	164.61780084430788	1.0	-57395.82309504359	-4235.209084091733
97000	-61544.26804164734	-4252.994480043474	-57291.27356160386	286.75489035487215	167.5265442720149	1.0	-57291.27356160386	-4247.873338231499
98000	-61495.55693037431	-4242.130464424747	-57253.42646594957	387.13463655401813	162.56628601484505	1.0	-57253.42646594957	-4237.039378592213
99000	-61438.74462324227	-4231.597656411182	-57207.14696683109	282.7015819539754	156.8461309633731	1.0	-57207.14696683109	-4226.542391143962
100000	-61382.45755404123	-4228.679868040239	-57153.77768600099	38.13731471095904	157.3141986932418	1.0	-57153.77768600099	-4223.621622969193
101000	-61325.75832283652	-4231.347656135074	-57094.41066670144	47.93185734476324	148.94296512868607	1.0	-57094.41066670144	-4226.344092686781
102000	-61239.16369143091	-4226.829117433954	-57012.33457399696	48.83338217852505	154.69085951407797	1.0	-57012.33457399696	-4221.787688763356
103000	-61140.676999759016	-4215.255087436162	-56925.421912322854	2.6585482916262952	169.46026898046654	1.0	-56925.421912322854	-4210.122468938113
104000	-61043.91470802505	-4219.495552845397	-56824.419155179654	1.8084819605265514	158.8852377221302	1.0	-56824.419155179654	-4214.427370679114
105000	-60947.87037765691	-4225.778860207335	-56722.091517449575	1.7707177864530503	161.94886846712325	1.0	-56722.091517449575	-4220.691579548669
106000	-60874.71873890849	-4215.639313821623	-56659.079425086864	1.7506542677628083	155.4128891763196	1.0	-56659.079425086864	-4210.5932284451965
107000	-60707.17980468127	-4224.843585009905	-56482.336219671364	1.7867373053351312	163.06153971590206	1.0	-56482.336219671364	-4219.749457336081
108000	-60623.3396667234	-4220.163022827051	-56403.176643896346	2.1042903882011292	154.7635621117317	1.0	-56403.176643896346	-4215.1211242804775
109000	-60572.61084813778	-4210.4577268890525	-56362.15312124873	1.886950902628633	145.85045424107332	1.0	-56362.15312124873	-4205.475145078303
110000	-60493.03455780465	-4220.984177513594	-56272.05038029105	1.7733331638066654	160.92318608370965	1.0	-56272.05038029105	-4215.90325036753
111000	-60409.79507230837	-4209.712814585122	-56200.08225772325	1.8695056566679076	153.01204419428015	1.0	-56200.08225772325	-4204.682297946604
112000	-60340.25545464539	-4203.925919649143	-56136.32953499625	1.7042070283868236	150.9581878206914	1.0	-56136.32953499625	-4198.908916752523
113000	-60252.44790275692	-4207.853482456417	-56044.5944203005	1.7128146116071108	157.52186160758035	1.0	-56044.5944203005	-4202.793918203925
114000	-60174.257139961155	-4202.8773427121505	-55971.37979724901	1.7749131741064663	149.05647694904494	1.0	-55971.37979724901	-4197.873017438096
115000	-60096.28568375402	-4202.196324386753	-55894.089359367266	1.7164451543086425	159.8341151746972	1.0	-55894.089359367266	-4197.122187889506
116000	-59958.08069211137	-4189.410284232261	-55768.67040787911	1.6879605532694668	160.13240834434595	1.0	-55768.67040787911	-4184.334283207108
117000	-59840.65486630343	-4189.281632043711	-55651.373234259714	1.6763879465569569	163.86245839684258	1.0	-55651.373234259714	-4184.182604636078
118000	-59708.68543196736	-4182.733684210899	-55525.95174775646	1.690339838507756	148.3193738342032	1.0	-55525.95174775646	-4177.734316330812
