# BEAST v1.7.1, r4860
# Generated Thu Apr 26 10:02:32 BST 2012 [seed=1335430952229]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
100000	-61208.69929241419	-4249.692437878881	-56959.006854535306	152.61832100713212	175.03295009169818	1.0	-56959.006854535306	-4244.527463636443
101000	-61091.67808875257	-4227.748669896408	-56863.92941885616	346.4684192375894	146.36910592927828	1.0	-56863.92941885616	-4222.762538342223
102000	-61004.715419805245	-4218.500327345348	-56786.2150924599	2.120239994480207	151.59103321408935	1.0	-56786.2150924599	-4213.479141021553
103000	-60958.82620886411	-4223.712568004063	-56735.11364086005	2.149402473167355	158.10295079007557	1.0	-56735.11364086005	-4218.649321595947
104000	-60903.15772553014	-4216.054367892216	-56687.10335763792	2.159152917010913	159.5507389184394	1.0	-56687.10335763792	-4210.982005908237
105000	-60773.88173651732	-4214.4322279362	-56559.44950858112	2.06962992620142	166.98235057877432	1.0	-56559.44950858112	-4209.314339814526
106000	-60724.752969517176	-4220.310959361856	-56504.44201015532	2.0904530499533993	143.9884662747686	1.0	-56504.44201015532	-4215.341226160802
107000	-60609.12772727801	-4221.206343004184	-56387.92138427383	2.103549276127213	160.18322085922992	1.0	-56387.92138427383	-4216.130024713742
108000	-60546.090193814	-4221.856278928179	-56324.23391488582	2.084208431748611	142.25694699071067	1.0	-56324.23391488582	-4216.898644019875
109000	-60454.353172394505	-4203.056042373964	-56251.29713002054	2.0389136872731117	149.43690677527363	1.0	-56251.29713002054	-4198.0491680984715
110000	-60373.66216530056	-4208.720840070631	-56164.94132522993	2.066192649939651	157.73633373178052	1.0	-56164.94132522993	-4203.659915205408
111000	-60265.13861390748	-4205.953462990011	-56059.185150917474	2.0214961811119463	151.03553334963246	1.0	-56059.185150917474	-4200.935947860683
112000	-60199.68908232552	-4216.968171279036	-55982.72091104649	2.144028785680368	154.95080774331205	1.0	-55982.72091104649	-4211.925063581887
113000	-60092.69888848445	-4204.396681575203	-55888.30220690925	1.98998846880521	150.18406980393596	1.0	-55888.30220690925	-4199.384819901391
114000	-60018.51005194969	-4187.634786673834	-55830.875265275856	1.9051631970731213	157.44259801230362	1.0	-55830.875265275856	-4182.575725739064
115000	-59924.145812816845	-4199.84521865386	-55724.30059416299	1.8730185852553909	157.467875651269	1.0	-55724.30059416299	-4194.7859971805165
116000	-59887.55474039404	-4192.694325075826	-55694.86041531822	1.8484537008221213	145.69403425856024	1.0	-55694.86041531822	-4187.71281630884
117000	-59809.23248343186	-4187.579898528875	-55621.652584902986	1.8656114415375218	143.37314197136573	1.0	-55621.652584902986	-4182.614447912732
118000	-59746.33656765634	-4183.294457531947	-55563.04211012439	1.8056859900054207	149.3397276671535	1.0	-55563.04211012439	-4178.2882337699175
119000	-59668.212895932396	-4181.296797609829	-55486.91609832257	1.804579740613201	142.4566202692293	1.0	-55486.91609832257	-4176.3377600756285
120000	-59633.2011431709	-4191.710756637849	-55441.490386533056	1.6635055123114402	153.14497045268303	1.0	-55441.490386533056	-4186.679371645771
121000	-59566.24555652494	-4186.033505933733	-55380.21205059121	1.7008110067148692	157.01679537476934	1.0	-55380.21205059121	-4180.977153157197
122000	-59411.70287532409	-4178.66947241913	-55233.033402904955	1.718670420858432	147.7240394544423	1.0	-55233.033402904955	-4173.674126484174
123000	-59301.07399794229	-4178.571178444115	-55122.50281949817	1.6267663392327973	148.12210144290944	1.0	-55122.50281949817	-4173.573141500735
124000	-59207.497123614085	-4175.415742109137	-55032.08138150495	1.6114859022349621	147.29328514937612	1.0	-55032.08138150495	-4170.4233163729305
125000	-59149.6692579952	-4168.306026095194	-54981.3632319	1.5757458917307405	146.58164009281657	1.0	-54981.3632319	-4163.318443551697
126000	-59044.24089992183	-4161.15890030214	-54883.08199961969	1.7680831914284862	147.44367216942388	1.0	-54883.08199961969	-4156.165454082893
127000	-58985.25265012474	-4176.538751496679	-54808.71389862806	1.6288132268143345	137.6589834970089	1.0	-54808.71389862806	-4171.613972003893
128000	-58859.65430039384	-4156.418490175652	-54703.23581021819	1.5783948007626283	134.22625200888214	1.0	-54703.23581021819	-4151.518963351698
129000	-58754.22783755296	-4168.877687827447	-54585.35014972551	1.6763339003644147	158.77320573069738	1.0	-54585.35014972551	-4163.810211022525
130000	-58660.77335447857	-4154.083706703787	-54506.68964777479	1.6467801926216823	134.73344323951295	1.0	-54506.68964777479	-4149.180408371755
131000	-58512.445870838055	-4141.710041332269	-54370.735829505786	1.6287442737202409	140.70196569096217	1.0	-54370.735829505786	-4136.76339739745
132000	-58416.40017301931	-4147.353983401752	-54269.04618961756	1.5119689839345887	144.07836146296953	1.0	-54269.04618961756	-4142.383626073361
133000	-58306.690905941665	-4151.133739891551	-54155.557166050115	1.496743841588507	156.46426256218976	1.0	-54155.557166050115	-4146.080912261883
134000	-58213.0000482235	-4149.108248822695	-54063.8917994008	1.5273036909813553	140.04394430012132	1.0	-54063.8917994008	-4144.16629256148
135000	-58174.88702088071	-4148.883631079098	-54026.00338980161	1.5211988536882368	148.9769434441487	1.0	-54026.00338980161	-4143.879839527112
136000	-58113.62890852574	-4134.16211884879	-53979.466789676946	1.5467779851820609	138.07528771832773	1.0	-53979.466789676946	-4129.234319749222
137000	-58037.52519501982	-4139.896794804957	-53897.62840021487	1.608869834450042	142.57520191624366	1.0	-53897.62840021487	-4134.936925211704
138000	-57993.45344694257	-4145.86896732137	-53847.5844796212	1.630306693763121	133.85463964077752	1.0	-53847.5844796212	-4140.972212889018
139000	-57919.828448667904	-4149.087519968135	-53770.74092869977	1.5559548159351575	155.93632937737303	1.0	-53770.74092869977	-4144.038072189216
140000	-57824.52248059593	-4141.128257545254	-53683.39422305067	1.5189266087425455	148.1008904626658	1.0	-53683.39422305067	-4136.130363811421
141000	-57759.36116762994	-4133.117358210739	-53626.243809419204	1.5139963375760164	144.83338620948552	1.0	-53626.243809419204	-4128.141774189619
142000	-57691.91651464198	-4138.827483334077	-53553.0890313079	1.5222324925770432	135.81457337917135	1.0	-53553.0890313079	-4133.916192809695
143000	-57599.72989170221	-4134.641904882828	-53465.08798681939	1.5327057057615547	133.36724703077655	1.0	-53465.08798681939	-4129.748798304
144000	-57564.96022800602	-4132.362109330963	-53432.59811867506	1.5695983213301195	136.87602639164055	1.0	-53432.59811867506	-4127.443033731669
145000	-57499.99393745358	-4121.421205165862	-53378.57273228772	1.5165996984994385	144.30077673445112	1.0	-53378.57273228772	-4116.449305317322
146000	-57477.05730733319	-4135.8065215966835	-53341.250785736505	1.6230668295022548	144.5205447991238	1.0	-53341.250785736505	-4130.833099920696
147000	-57428.40135090673	-4127.6294821090705	-53300.77186879766	1.6107379916006337	130.91509858992424	1.0	-53300.77186879766	-4122.754933098346
148000	-57365.73257118155	-4118.691295910106	-53247.04127527145	1.6400070143115202	138.9453812112336	1.0	-53247.04127527145	-4113.757214995124
149000	-57374.22719098031	-4123.883923882178	-53250.34326709813	1.797262061965037	134.07295820474334	1.0	-53250.34326709813	-4118.9855397661795
150000	-57297.51452094417	-4105.626080262054	-53191.888440682116	1.8056332122562166	137.80979748872213	1.0	-53191.888440682116	-4100.700205806664
151000	-57236.713938073146	-4099.823367427684	-53136.89057064546	1.6343137361803444	140.43624046066012	1.0	-53136.89057064546	-4094.8786138464616
152000	-57203.26822548355	-4104.80167347526	-53098.46655200829	1.636947353394024	135.30831199939158	1.0	-53098.46655200829	-4099.8941175081245
153000	-57095.8651148975	-4077.904561385959	-53017.96055351154	1.71420187862675	125.17308021117962	1.0	-53017.96055351154	-4073.0748639646995
154000	-57043.574589455195	-4086.939317087085	-52956.63527236811	1.776221203745415	130.66991481042163	1.0	-52956.63527236811	-4082.0666426780285
155000	-56960.63449069404	-4098.067362021924	-52862.56712867212	1.6399032369198545	132.90800849468062	1.0	-52862.56712867212	-4093.177704798467
156000	-56884.38132128456	-4091.077270279119	-52793.30405100544	1.6777192549741855	135.73479253844707	1.0	-52793.30405100544	-4086.1665673520797
157000	-56805.03037253818	-4095.433530356327	-52709.596842181854	1.8049585678988582	135.3358899027123	1.0	-52709.596842181854	-4090.525770594665
158000	-56713.22716779536	-4081.5250999204827	-52631.70206787488	1.7668522558351991	123.45840358374946	1.0	-52631.70206787488	-4076.709195634236
159000	-56675.10228182069	-4093.485990813525	-52581.616291007165	1.7774572822778274	130.04430564203213	1.0	-52581.616291007165	-4088.6181156085017
160000	-56607.30030287198	-4077.186906489422	-52530.11339638256	1.745251871145161	127.18059013484573	1.0	-52530.11339638256	-4072.3412984434394
161000	-56547.400307495904	-4089.4593741084354	-52457.94093338747	1.8004861077715741	130.25344868439225	1.0	-52457.94093338747	-4084.589891950729
162000	-56470.0635662564	-4089.1933752546934	-52380.87019100171	1.827995756875573	132.3893408051153	1.0	-52380.87019100171	-4084.3076281219455
163000	-56417.167629905845	-4086.1878013164646	-52330.97982858938	1.8512007637412167	126.38562414148784	1.0	-52330.97982858938	-4081.348463574278
164000	-56325.03800747058	-4070.4899128144334	-52254.54809465615	1.8659554543529044	125.25030730822048	1.0	-52254.54809465615	-4065.6595986209127
165000	-56281.14736085896	-4080.000305954004	-52201.147054904955	1.9078573497546927	125.21165239837714	1.0	-52201.147054904955	-4075.170300429394
166000	-56255.781922341695	-4088.129846971036	-52167.65207537066	1.7364452064719837	113.45921773546749	1.0	-52167.65207537066	-4083.3984035137896
167000	-56220.54393841386	-4082.188702529378	-52138.35523588448	1.6146803664270215	129.45356881364089	1.0	-52138.35523588448	-4077.3253802545096
168000	-56158.625232304825	-4077.4109409485663	-52081.21429135626	1.7158250450588335	128.6537982971526	1.0	-52081.21429135626	-4072.553815886006
169000	-56078.77534903977	-4083.4682370441287	-51995.307111995644	1.7253644896625926	138.76310769218085	1.0	-51995.307111995644	-4078.5354688261104
170000	-56003.86969763391	-4068.553359380188	-51935.316338253724	1.8026411827247593	126.92289760469221	1.0	-51935.316338253724	-4063.7097795835675
171000	-55959.7730907514	-4069.699669681077	-51890.07342107032	1.5973241886793803	127.64069787057598	1.0	-51890.07342107032	-4064.8504504121906
172000	-55932.499592173765	-4068.027584997119	-51864.47200717664	1.7205729704030164	127.66889845380874	1.0	-51864.47200717664	-4063.178144815398
173000	-55920.18405817678	-4078.3615179518315	-51841.82254022495	1.6846802236837877	121.64179119256629	1.0	-51841.82254022495	-4073.5604373637725
174000	-55884.437120663555	-4070.4191631106764	-51814.01795755288	1.6279782818210444	123.18501770357999	1.0	-51814.01795755288	-4065.605475676521
175000	-55850.28458876537	-4078.9878190623767	-51771.29676970299	1.7189209643451258	130.01081524529076	1.0	-51771.29676970299	-4074.120201421187
176000	-55811.466109026085	-4068.8614401448704	-51742.60466888121	1.5330117116272441	131.70951720263938	1.0	-51742.60466888121	-4063.980841274475
177000	-55791.148994446405	-4067.4900261846074	-51723.6589682618	1.7865108440625634	131.7181166199277	1.0	-51723.6589682618	-4062.609362025562
178000	-55735.39707905749	-4062.92385370613	-51672.47322535136	1.6104733079367524	122.41455270421069	1.0	-51672.47322535136	-4058.116440448477
179000	-55679.22560624596	-4063.7119440646006	-51615.51366218136	1.604807146841084	127.80654712431969	1.0	-51615.51366218136	-4058.861426294515
180000	-55626.10453720992	-4067.261431435606	-51558.843105774315	1.5889250410368845	123.78594248448988	1.0	-51558.843105774315	-4062.4428776320087
181000	-55595.96435141972	-4057.812491163036	-51538.15186025669	1.6236576994878027	123.86376699611728	1.0	-51538.15186025669	-4052.99330885465
182000	-55549.50575801038	-4067.424090261267	-51482.08166774912	1.5498827810584994	121.58719777278745	1.0	-51482.08166774912	-4062.623458578751
183000	-55494.85285313023	-4070.407491645533	-51424.44536148469	1.6943008754395696	115.74633081366498	1.0	-51424.44536148469	-4065.656090652303
184000	-55413.59385447428	-4056.129397722562	-51357.46445675172	1.5690651536769245	131.96623674882179	1.0	-51357.46445675172	-4051.2468516148992
185000	-55410.97421025603	-4057.4176378930392	-51353.556572362984	1.569868095279436	128.99318171732187	1.0	-51353.556572362984	-4052.5578783449787
186000	-55381.771425869534	-4053.0397370498067	-51328.73168881973	1.6347595609969399	124.1901398447595	1.0	-51328.73168881973	-4048.2179232727926
187000	-55301.96917222374	-4042.8007430535713	-51259.16842917017	1.5646509994561029	118.15469188902969	1.0	-51259.16842917017	-4038.028748339436
188000	-55244.09948415577	-4040.4116090514476	-51203.68787510432	1.707050983746599	118.15774616482025	1.0	-51203.68787510432	-4035.6395884878407
189000	-55194.49549554497	-4053.111893137416	-51141.38360240756	1.7256811937403007	120.77318240422538	1.0	-51141.38360240756	-4048.3179788765256
190000	-55175.10970427254	-4047.0406080610596	-51128.069096211475	1.7797035976052014	121.45562438173245	1.0	-51128.069096211475	-4042.241059096418
191000	-55127.35936626271	-4040.148526162517	-51087.21084010019	1.8085217250966446	125.00140259267656	1.0	-51087.21084010019	-4035.3202012045363
192000	-55152.50312910573	-4047.7078316559405	-51104.79529744979	1.6835617719595721	124.74211046846753	1.0	-51104.79529744979	-4042.8815831660463
193000	-55080.76083766555	-4043.4282357126385	-51037.33260195291	1.7585072289319414	120.11746928856188	1.0	-51037.33260195291	-4038.639765537939
194000	-55042.92854621239	-4039.2004447534337	-51003.72810145895	1.8981544927754268	120.6291450312162	1.0	-51003.72810145895	-4034.4077238314117
195000	-55042.7146914023	-4047.9985759339756	-50994.71611546833	1.6717467785422089	119.78767851478005	1.0	-50994.71611546833	-4043.2128551040446
196000	-54997.4295396556	-4037.526748695332	-50959.90279096027	1.6141963486004776	127.31690561103771	1.0	-50959.90279096027	-4032.6800693972423
197000	-55010.131494682944	-4043.466496119566	-50966.66499856338	1.6793000865833354	121.5328477167585	1.0	-50966.66499856338	-4038.6663115417455
198000	-54974.55142645154	-4035.3880370496345	-50939.1633894019	1.6145043781961712	122.27752147462725	1.0	-50939.1633894019	-4030.5817438220793
199000	-54919.68318220628	-4033.568087694075	-50886.115094512206	1.6811007600570682	111.83370192206762	1.0	-50886.115094512206	-4028.8510747304613
